id,leaktype,public
qR0FOCvy9x,in,0
HKOVmsXOrb,normal,0
4k3Nwu7J0b,normal,0
3R1kejRFMq,out,0
gafKoyoihK,in,1
TaTnZYXFD0,normal,0
W7mNyRHopN,other,0
AIv7rh7fXm,other,0
MV73BzYm8i,out,0
auyq8lML1u,in,0
qkddJaQck4,in,0
HcRIzbxkTC,normal,0
vX8ClkODXQ,out,0
UhL9lNR3XK,normal,0
WoXDTbLErV,normal,0
2Me8ZKAWB7,normal,1
fS50ILdurD,in,1
Jt1wdUAYd1,in,0
DBEPQdxbH8,in,1
zBoa5FUCBz,normal,0
kIBpsE7LgV,normal,0
gfsV4lr9Ci,out,0
vmZ9QFUvYp,in,0
Hd8I8v7ZKM,normal,0
UT4UfFmFQx,normal,0
j0zEvNt7W7,noise,0
gy9gHX8ZZv,in,0
QRKLXSWVAH,normal,0
vXARjzEraX,out,0
pGSuYizrSI,in,0
2nCSq1WDTa,noise,0
z4RRnDJ9cS,in,0
lNhtRBkCLF,normal,1
wTcBVIFOkJ,out,0
tTOtfWUWr1,in,0
4A2GZzOGVF,out,0
MlGnK9SFKY,other,1
gTfiECoAdU,out,1
T6tlAys51a,out,1
0EMLG5rNUt,normal,0
NbBhjxRRBs,normal,0
VchwboeOXP,normal,0
f1huBTMD6E,other,0
ZD9jdyG1Jg,out,0
aWNOcQlACm,normal,1
03D4GsXFAD,in,0
kFMvgeYKTn,out,0
GaJqNzJzgJ,in,0
a24Gib8k05,in,0
1SEz8XLT04,in,0
rOkIK1VTzO,in,0
77AdhR2bAr,normal,1
Z1WtgjNdy6,out,0
6ZdvL4t7nb,out,0
5oyTpuoY1b,out,0
R8gz0FwgzA,other,0
VPtQPRT5KV,out,1
dA78XwgDMP,out,0
eYN4Cykbh8,in,0
2goEJMK0f4,normal,0
IkCHXLBxAY,other,0
x69tqTiopc,noise,1
YhDFJQigSv,in,0
z3gYF7jL2C,in,0
i6lkWVY9Li,noise,0
jR8X4qIVj1,out,1
ZBBsqrndNd,normal,0
LbWUSPr4Io,normal,0
lbD4Fv40t1,out,0
g8dOvPsK4H,normal,0
5E94Ytetea,normal,1
b79jVGH5Px,noise,1
5o7oWV4mY6,in,0
kOlYtaCFNs,normal,0
WqasVLrjIp,normal,0
qvapyozmNB,in,0
N3nmVOHCw7,normal,0
U6gWTS7233,normal,0
OTbu5WzQ6S,out,1
MdYlOPqYqY,other,0
dOxsKAoJZ3,out,1
UVnDKlO3To,normal,0
4TNMeamvMh,out,1
XrS5dWVrsS,in,0
wHazMh69Qe,out,0
SOFg8Cn8rX,normal,0
TQrO1JvQqd,normal,1
bdDj7zkaSU,out,1
FtwWaFvQXd,noise,0
2SgptpNUjL,in,0
hLeA3YBlcd,noise,1
BPzZlLaDuk,in,1
s47LnxmUAy,out,0
3Gm0dpY8zC,out,0
O1RIUac7VS,in,0
ydWKJjwB7L,out,0
zHXIwM52n1,out,1
QGpHF0eeMO,normal,1
GpUv3XBhoM,out,0
QM2w390jv9,noise,0
CQUznYqH4g,out,1
7oWZLugzr2,other,0
o2U0VVU4BU,normal,1
5n0MjM6dfd,normal,0
rUTpBikv02,out,0
vtfbVi9slZ,other,0
oq2h0FdNWC,normal,0
jllNdb2XAu,out,0
RcqdRShRXF,normal,0
rlgyuQp6xT,normal,0
R9dIvM0Jrl,out,1
iMGOGf1uC1,in,0
3b0B5KvIhK,noise,0
MYX5A58Uq8,other,1
aI0I5VZVa9,normal,0
F8DsG4JPcX,noise,0
H5bFF1yayN,in,0
CMqA6frKKq,in,0
QQQKiuUVRG,in,1
it3BYoj4hp,normal,0
wb4GBjuG7B,out,0
lclcWQBNjA,normal,1
bkRl7oUJaP,other,0
j5sKePuTvG,out,1
pV442mgxDQ,in,0
EJvBvsjKjL,out,1
8q6AfJwQoB,out,0
VKGJnxUgMw,in,0
d3m6cnQuMd,normal,0
sG9MQTRnDb,out,0
PW9VEBvVNE,normal,0
9pjksVB4Vk,out,1
cWnQOpf5TD,other,1
JItqFlInfQ,normal,0
65Mpxcg0wq,out,0
KnUBGtY2D9,out,0
OrNZY9Znlv,noise,0
VxM3Aoytvn,other,0
DOhLw7miG7,normal,1
Bu0JEraNjr,in,0
7QXApkIAzG,out,0
Ibc5mjmRsp,normal,0
4zFlOzQqhP,noise,0
SdOvya37C8,in,1
OWx7aEzaF7,normal,0
ZukaBqTFE7,out,0
7INVltZlEW,other,0
dVHn4EkZ6l,in,0
E8qy5lgV55,in,1
5mAaBI3SIi,normal,1
EjM5u9SxO4,out,0
f2dPTCkQfb,normal,0
KOAzAb0eOm,normal,0
N0GCw1fKKT,out,0
CznjRRgmMd,normal,1
jeef3X7vK7,out,0
IpWKixPRTf,normal,1
i3gpa19QWW,normal,0
yXgbjIKwVz,other,0
AvF91Llgsk,normal,0
gHbO7Xh2Ls,normal,0
YDFqO8se64,other,0
xVmKUuC4wd,out,1
qscjatHOOp,out,1
RiZafVaJsy,other,0
kWPPiM07he,noise,1
J2f27Rt5Gr,other,0
kzPTxdfm22,out,0
A5RtKxSHGZ,normal,1
3rmm0laobx,in,0
gr9pgoF8px,in,0
tKGLsv7Sak,normal,0
Ne8R8O7xsC,other,0
H9fhdGeVnc,in,0
X5fk29yhqU,in,1
wxj8hy2zYQ,normal,0
qHBjMn2ECH,out,1
qjbFZb5Qz9,normal,1
4Q1QNBvbvR,normal,1
E9ddp2Rlj5,other,0
CuDdK6HFuq,in,0
pp2JQhZE08,out,1
TWdPwxF5OI,in,0
5icvHtI5G4,in,0
PhLx8wfLze,out,0
DV9htFfvyS,in,0
yY4X7mhAdk,normal,0
3SxU0LITaR,normal,1
hX2ZCsTN2a,out,0
rdpKWSjfti,in,0
8MrmOVv16q,out,1
QG6iMVMCLJ,out,0
1rsZuRskFb,other,0
VIPnHlDQfh,normal,0
KDgIYpb0hv,other,0
VA0yzOX2Sx,other,1
MsvJUvArsg,normal,1
SsedDDXyAM,in,0
dMfhCuqr3R,out,1
qwZ1pAstkI,out,0
RP04kFQ05T,in,1
TTSFfarnhL,in,0
vgyxmIbSbV,in,1
1jTffamNPy,normal,1
nXrLtpWoIO,other,0
uH27oOLyUV,in,0
WCjugzMgKw,out,0
cLrkmbsPZS,noise,0
Pei9kWrNIu,out,1
hcyzrh2wBe,in,1
WRCwSN4LG4,out,0
qyYdrl4nkl,noise,0
OuEnWQPcxm,other,1
aJx2Voz1Ib,out,0
OLYi3SJRzs,out,0
rDvtqqN3uO,in,0
mYLHLmrhTr,normal,0
VWxhbGyMJL,normal,1
OssXxiOabO,normal,0
uldUVPIbKp,in,1
qBcTUE3Dwq,out,0
bp7vwI1U01,in,0
YPb0TXumzN,other,0
TH7bxNittQ,out,0
eDixgtWpCs,in,0
yJGggnJbbn,in,0
RCGh7jDZHA,out,0
v1P3DtBW7l,in,1
O5k4PZKFjk,out,0
4un5X53hOm,normal,0
LvAamiMB9S,out,0
smdUvfjbJJ,out,0
9hiJadRtGV,noise,0
mx8Z0CMX4V,out,0
0XijPHENnt,normal,1
BmjvkqpPw8,out,0
HZIbx8MSM2,in,1
Coq2J0YCar,normal,0
wbrKOucodo,normal,0
FB9l026Mfv,out,0
NtYPTyrG0f,normal,0
Y0tQ44WAvF,out,0
KUzX4lLvTk,normal,0
CMY6HOpz4T,noise,0
f14MBTXsuy,out,1
RrIRO51QWn,out,0
o2uTjMh0Re,noise,0
LFLSlHWpW2,normal,0
18eHYmrOil,normal,0
aaixOXhVkI,out,1
HD7Qvyzp8n,normal,1
UDRefNX8zC,noise,0
VZQH8cANtH,in,0
WUUEqmUhmb,other,1
gICyc6PFnq,out,1
VHpLqGQJ2R,other,0
IAnfOLTwPi,out,0
DGW4E7IaKU,normal,1
tvbU1StUY4,out,1
dl2jl0gWD5,other,1
ej7ZngGZBm,normal,1
el0Ft7uODP,out,0
YCCPh5Ffy3,out,1
Hruc6jM88v,out,0
9fJvHXTTlt,other,1
qYN0Y6FtaA,noise,1
hj3YXQWQXx,in,0
eCFAL6lGuI,other,1
nkLeYu4b4h,normal,1
l17MolIsjB,in,0
dH3OtsKBZV,normal,1
8uZOZazuV5,normal,1
UDfqMaKlFg,in,0
7nunbsWuaF,normal,1
ViZWHNy2QB,out,0
XFmcTvMLl1,out,1
2IkNCwYJQA,out,1
mNA6Aqx99o,out,0
8fNZxdKXxn,in,0
VKN2LtnoNP,out,1
Fn3VL9991X,normal,0
FhrLubJqPM,normal,0
qYbQ04Otab,out,0
WSh2YfQcHB,in,1
IlwMxGsdha,in,0
pMvab9gIFR,out,0
sNl1TqGUOC,in,0
NGGrMrU0bP,noise,1
s29vwmUvrL,out,0
CbKAlrbhhz,normal,1
umr0ahkFbE,out,0
oTFkrGHkZV,out,0
EHJjpkXEdl,in,1
L7YSwcSqEv,out,1
IAgSkVmGLn,out,0
15vLbmgxAH,out,0
I8P0ifllXY,other,0
K4ROd2XnRG,in,0
H12hcQdCjt,normal,0
t7S5xHgVvZ,out,1
ZgHYjXLCkH,out,0
gydA6MH0Jn,normal,0
FCAbmAVS5A,normal,1
P7CxxNqAzj,in,0
2dDy3kKy09,out,0
NvJRTEpv6J,out,0
DEvEyqPC25,normal,0
GcMO3yvWkm,normal,0
JPLm27PokE,other,0
rYgE9oro8U,other,1
yySKH4cAkK,normal,1
uQyrW6TKPG,out,1
MFUelw1KBE,noise,1
hY9B0MRhXF,in,0
CpcOLxtu8c,normal,1
GQ4uImAFds,noise,0
cDzfjDMZBd,in,1
tzh82Ob4jW,in,0
e2692JXYCb,out,1
qjGaoqbAU2,normal,0
xMoVi1j64X,other,1
1gWEtf6yx2,noise,0
Vxkpsn2enH,normal,0
cMTolb9tRd,out,0
Xp2k6Akxne,out,0
7qShQQX5tK,out,1
cYY5Mm9Crt,normal,0
DH8GkQ6KRB,out,0
AdrmVnPz9c,other,0
gf8LfqjVwj,in,0
XV5g2A3v6P,normal,0
xPCNtvpIVX,out,0
QKe28cJFFZ,other,0
41dkjnpYB2,in,0
QAAlqqRnjK,other,0
WFzJyoiZvC,other,0
aRWbHLIgeT,other,0
Do8ooSTRVh,out,0
MEut2Scqsj,noise,0
Kt1JwDmgLO,other,0
IrOwyMhyB5,other,0
Udz0iszz2W,out,0
t8lB2gkFEF,normal,0
bRnVltoZMC,in,0
KocwWAToBq,in,0
PX9426hMgY,normal,1
pWQoZTtFIW,in,1
FUyIVDgm2t,normal,1
L8LvLZ3nTr,in,0
PSkx1CTXhu,in,0
j0MKmpSMo9,normal,0
JNKvYSvPp7,other,1
GE0YfnPfDM,in,0
2ku8ufHP7X,noise,1
XFoyN6w7FQ,in,1
u1tPtDX5mN,out,0
XbQ6Z76eCR,out,1
laVHzv9u6l,out,1
Dbm1OnJZSI,in,0
X7ECPxXGNW,out,0
fZnDNecYvF,in,0
YguDSJnGdt,normal,0
paDkRyklAk,normal,0
UsCrFE8pTz,out,0
1BuRPX79yO,in,1
ZX96A3UiHh,normal,0
h37C4LE2hu,normal,1
oXFoU89Glg,normal,0
NDKQALAsZ8,in,0
W6uqcBaDtq,normal,0
2pr8sQ3yP4,normal,1
EnMiWQY3KB,out,0
2Ktts1o7hC,in,1
EFzwMNtP5D,other,0
7xxcPOl4HR,normal,1
D2WOrdsFgU,other,0
EVG6GLFB7E,out,0
amXWYC3WR5,out,0
7PW89wtHkU,in,1
mO14fL44fa,normal,0
sGMFVce12p,out,0
tkXdDlIiOm,other,1
gmV30wH8oi,other,1
bhC8DSt69X,normal,0
PbfTMTWGwV,in,0
0gqnzK5wQY,normal,0
inr8RlCjlX,normal,0
isnKeShySl,noise,0
YqY3f1lBuI,other,1
yXApsbUl13,out,0
9AMIlMQ4gx,out,1
kl2dXOheEe,noise,1
vaJg8R5nb3,in,0
lMznwUBiOA,out,1
f52pLXA9Ut,out,1
FA1HjgomVE,noise,0
qDSVO71ft0,in,0
oMARFxPOae,out,0
subOwuISGs,other,0
15X88iwyZ9,noise,0
21mLjsXNjf,normal,0
3BYCAw4oZC,in,0
ihQFvYFNo0,normal,1
bPQGjU8ac6,out,0
9cdrQTakol,in,0
Mlx0SYjGR3,in,1
LRr7LhSHsj,normal,1
oVpMWSjLSO,out,0
irp2Y5ixQ7,other,0
O9qPOOmALH,normal,0
pKCgv3d9b5,normal,0
tA1RoPtF8s,normal,1
WzHbpXRetg,out,0
YDOFjMydTZ,normal,0
kouN0NqCO3,in,1
u5AwgNOlLM,in,0
O7cc3vrC7c,out,1
ol3LSFXMlR,out,0
9cleRrjskQ,normal,0
ROxc2QFwbe,out,0
APllrjLESw,out,0
ZoEwgfQJbX,normal,0
B14UBcR8Kw,out,0
3za7qihAwn,normal,1
NYvgKdd57V,out,0
AWSjvf9In5,out,1
aosdCYW12L,normal,0
KDsRQtJemy,out,0
Fg8yHJmd3U,in,0
P6hyFejNXj,other,1
cgIwXbIWez,noise,0
WUeGo1uiRH,out,0
Oi5G3YmKr3,normal,0
SUrUnGpj5R,normal,0
CvLF25dP3g,other,0
UgQTrNsL4g,normal,0
x1GaaqiAco,normal,1
xbgCdzI9RP,other,0
uXTCA5ZjLB,out,0
WQ0tDv9aF0,in,1
QOOoS0ANsO,normal,0
OvOXfyfntF,normal,0
8pZceIvREO,normal,0
I2kMpO8NnE,other,0
EasHehCfwo,other,0
g6jfNws4xd,out,0
KQxrzapKU6,normal,1
BlBt2sRvd5,noise,1
mHB6EV79tO,normal,0
Fnv0YbRkZf,in,1
k4vEpo7p65,in,0
rwmG7Gn2oP,normal,1
KTnnPwrxdx,other,0
JulXC7ljwL,other,0
uPKmnuYu5B,noise,0
fgzITVAURk,in,0
DDym4YMfq1,in,0
B8Ht9ElNTr,other,0
SxYRigqMYq,out,0
zzdJt1V1b9,out,1
q7R2OZ0szB,out,0
SnWyQggaUB,in,0
78Tgh80wuK,in,0
nWKtnJb9Rf,normal,0
t8h9z2Yti9,out,0
yl66KAOoTP,in,1
EEnsxssOc6,normal,0
Tu8oJQs5qx,normal,1
WWZRmB4ZkJ,normal,0
MledoRkiwB,normal,1
6oV2Eu8Cqc,other,0
Hvl8A3tGU7,normal,0
qCloB5qKnp,normal,0
0A8vdnBXZO,in,0
8QrDaJIiVI,in,0
ub07SO2so5,in,0
uKjFVLcUkL,normal,1
tY4q1RPTSc,noise,1
7ICqFq3xfb,in,0
V6vTk0fc2u,other,0
BU1yQazgkP,out,0
HXmQINXnQg,out,0
X9qCL17oej,noise,0
qshhby8LfD,in,1
hC0lkdgwdh,in,0
wr9HaJSbon,in,0
KgFx0KMvjK,normal,1
3H7dfI4SMC,in,0
SrvscfzcM1,normal,1
1oRdBd6JXI,normal,0
6QaQbQsHEk,normal,0
4VrALnLOox,normal,0
x7qRRkefjA,out,1
Z6l5iG0dxV,normal,1
erOXVYXqZl,in,1
EfiTjqA50e,in,1
ExO5sKLwvQ,normal,0
Aj0Ded0yu6,out,1
iLxU51Q6pE,out,1
TC3ukXL4gZ,normal,0
L3OxfGICp2,noise,0
Uqo50rc52k,in,0
DbzxMIWWIO,normal,0
0t6cS2fLTL,out,0
Nu77v6bwdK,in,0
c1WwYedsw1,in,0
c3go0Gw5C4,normal,0
WnY2PvfQkx,noise,0
4AoX1sOFOE,normal,1
ujHJKj61Ai,out,0
80yb9lyyq3,other,0
2OIy2w9LkE,normal,0
fJ1taj4s4f,normal,0
k762uWb7Lz,in,1
sT4E4i6DLS,other,0
2AOwYFVxFo,other,1
Mw4EbldujW,normal,0
6OUiOMNDZz,in,1
zmA1gAHKTX,normal,0
ahGwmQllep,out,0
ikiKgw4hC6,normal,1
DFDTaMWiFt,other,0
pdwS6ROhWV,in,0
7DPc2Mqid7,noise,0
Im5hyBMAhl,other,0
HgTS4uN0gB,out,1
ntdcbrpZws,normal,0
weG2BwtiWD,in,0
3Y8rI9IFd7,in,0
fGk9yefDco,normal,1
nieBk1sVTt,out,0
m49POzX3Wj,normal,0
GhI2RI07C0,normal,1
kvYFvuMFyV,normal,0
GgbpkMvSNs,normal,0
xqCWRBXG5A,noise,0
0CT9LfGZnU,in,0
a8R8OvZYbS,normal,0
HBkC0j0xXG,normal,0
ZV3OVSUryG,normal,0
xcrvwytDnZ,normal,0
sEwi5dir6P,out,0
4nuJT5v1ts,out,0
bUMcsR1VVl,noise,0
hCRy97qOou,out,1
pMSJCi0bja,in,1
759s1jtnIq,normal,0
quNDaDnIMV,out,1
r5u7eG8EgI,in,0
N5Nt20lGPL,normal,0
hygpV4qOLl,noise,0
LGhY2NG2gB,normal,0
8C27IjRV7p,other,0
umCbxxSRrw,noise,0
gNnMP3pwsA,normal,1
3naYlvUCGS,out,0
TZTzKJdWAS,in,1
0B97v9zAjq,normal,0
kAjJle0wnQ,out,0
D9JP82ic7Z,in,0
4jJjRNGPIs,out,0
XkgUf4T5rQ,normal,1
7FjjeDegGQ,normal,0
UuBuMkzxhe,noise,1
QrWoCLWnSl,normal,0
Xwa8ClJc5O,normal,0
17a2DyI4BV,out,1
o9oIe3ZQIx,normal,1
zzpKh1oPTZ,noise,0
eIemUlDPxg,other,1
Fds2vJ8tN3,other,0
M2uj2GF8uh,out,0
GPm3UueNeN,normal,0
S075rGpapM,normal,0
BGBmuCTYGL,in,1
mmzn737GXC,other,0
Tt3FEIJxLs,normal,0
FLRMmEy9Ug,out,0
dfO6xkNCfI,normal,0
tlUGMG4CRG,in,0
UMEaykPrJj,out,0
vIomP8IbRy,in,0
Sl3XsxMMPl,out,0
tn1AYTE8Q3,in,0
lKqTMCpCLG,noise,0
c4keX17G3u,out,0
ReaAK0AZZt,in,1
RaSBOivgQL,out,0
VrGxsJvBWP,other,1
4GgbVwbBHJ,out,1
0MA3j20ukg,other,0
eRvvR9JOnj,normal,0
sKy5FozsxM,out,0
FTw79gal1Z,noise,1
dDa3DqEL8q,out,0
YXr2yzk7fZ,out,0
qCWbuvPuQ7,normal,0
VltSgL4yza,normal,1
soqutN7MLV,out,1
9MSHLnCewg,noise,1
DZpYpSdnrV,in,1
iusDglJkXe,normal,0
EymIy88FSe,normal,0
VJFxn6rLdp,normal,0
13DVtT4O9e,out,1
bHzkFo6lcd,in,0
DxWhhowyg7,out,0
9oMObQUAmF,out,0
lktj0EKb9b,normal,1
Mr24v4Ck7y,in,1
iPDnlvtLxa,normal,0
OGtlFe0SPf,out,0
7NcxxOFkxz,normal,1
2ae3VxaiA1,other,0
ioA5b6qNqc,out,0
4DNAwoJ0AV,in,0
2Yx6Exg8DL,in,1
vlynGtPDaW,other,1
Zz2At9pIdg,noise,0
uoA7Iwwozo,out,1
PiJQtDcYOb,normal,0
TmV4oL8V6O,in,0
oE4SfaDRwy,noise,0
eh1ptsIF6k,normal,1
mFFthgYiFn,normal,1
U3UqIxbyOi,out,0
m2lSHF3vJ8,in,0
EqSJfHdwey,in,0
R6frJ92aj3,normal,1
u83RZ44RnD,out,0
QpAK7Qd8gH,out,0
36rv1ci9BB,noise,1
FmbKyQypQM,out,0
UZPcxTgczQ,normal,1
4XPFKa5mmV,out,0
VH6rtMOFKB,normal,0
IDSRGOUx0J,other,1
k4ZrFAMzR7,normal,0
iPGbKn7QTB,noise,0
QjdB9dxJLg,out,0
LqBZh9bLe1,in,0
JsDLaDWPvG,normal,1
tnGAkWoIuN,normal,0
8eC8OnM1Ae,out,1
ow5kizscWB,normal,1
eMIpMA36pc,out,1
RRmtpUit3A,other,1
YfarznM8M3,normal,0
8NGGX040Cn,normal,0
4MGGN0ulB2,in,1
mJedrstaWl,normal,0
NrduBP530Q,other,0
2FQGWcpUiH,out,0
pPevnNUrji,out,0
17OU31Ydow,in,0
fqGfGlHb8Z,normal,1
WqRorjr23u,other,0
1rvmuTAxRN,noise,0
hwemVJQVKs,normal,1
qvvgWR5ig7,out,1
sLoRcJcRcN,normal,0
7NUEEqFavB,in,1
xKqXqWIoXC,normal,1
BFI4fismcp,normal,1
TPDe53hV3S,in,0
UFlFGx2Vq4,in,1
cP8kxhBPGy,other,0
ndoG4OLes8,normal,1
JCFQ1yLGLl,other,1
gZni5jEkGq,noise,0
wZdSxEWsBs,noise,1
bp6xtHWREr,in,0
pAcM25gpfn,normal,0
8KpyF1eKj2,in,0
cRoqr3nQpu,out,1
CB3vYsfkiz,noise,0
W8DT3ITmu7,normal,0
cgPJ7DUSAB,noise,0
C9xMnl02cA,other,0
iNxmDB8XYx,in,1
uRxPBNytSH,normal,0
k1ifZ8DAX4,in,0
bgijYboKH0,out,0
qSOJuexnNp,in,1
6p1CMGnwl3,normal,1
feSmbFWiD5,normal,0
tlQoUAc45R,other,1
5B3hpbfDtb,in,0
iZDIpfmhxe,out,0
9JZfbVRk6T,out,0
BmtazyZIcY,normal,0
1Z3X3t8zi9,noise,0
yi1HUvTz9x,out,0
1mzWiSR4hR,out,0
BkZnGaNk6X,in,0
EVXOQaePjg,out,0
K6yQKSFGqN,in,0
VisVxRfcYs,normal,0
odd5tL5jvh,out,1
ui95Glgp1h,normal,1
ubZzE73IbH,normal,1
RRDn8AWhUS,in,0
U1fwBgm4Tx,in,0
2W5VNnBQE6,out,1
hEg1zdvKwz,normal,1
zJGa4GXVGy,other,1
mq71Tsvl3H,noise,0
1veXVlsZW3,in,0
E5iDQLfJvy,normal,0
nfurqSWObV,normal,0
hD53qMTJfR,out,0
Lp9Ko2v8Ei,out,0
mrcH1fNPlk,normal,0
NL5RBaGbGb,out,1
sUHfZchY7z,in,0
xpmiD45rxy,normal,0
zAfQHRsoBe,other,0
rCIGzCVfXB,normal,1
ZYQzWdlaWi,in,0
yfkfk1lPRh,out,1
XevkoiFnQl,in,0
3p0G3VealS,normal,1
Khba6vPOC8,in,0
sUtFSez6HK,out,1
tGEYCMm9A8,normal,1
DN4qwZeyek,noise,1
hODPfVfhJy,other,0
LbAgHt9wC6,normal,1
ZfkCHqdBJy,in,0
8ipGg4mb6x,noise,1
d2ahRbbz2r,out,0
10MIxvajwG,other,0
uDbRkNBket,out,1
WLNRivsjMw,normal,0
RMAtbRcMRi,noise,0
b5MvTVIPvc,normal,0
I9NToythfK,normal,0
beOwuyK9pg,in,0
H8VqLRA4qN,out,0
EoAcKcnbE1,in,0
unK4rgjWZd,normal,0
0nlZOS48XR,out,0
7OFfZ6leh2,other,0
p6VmxYKRAY,normal,0
Fu7zjAuGVg,other,0
zXORbaFwuD,out,0
Rxc0kqIyyz,out,0
6p0G3qxy23,in,0
lop3qkF2Gr,normal,0
otkLu3Y1GL,normal,0
9vlwU8yLPV,out,0
iYLWnJrkZv,out,0
PpGqm1Wi8J,noise,0
D4AfGa8qza,normal,0
rrmaX9G28p,normal,0
Lvr8k1Zx2Z,out,0
dwim9JNmtZ,in,0
evOAQ1as4b,other,0
Bw1HhRTBdO,normal,0
XOFInii2Bp,in,1
7HtSuU9dIS,out,0
SLcxweCimC,in,0
8wjTKU0g61,out,0
6Wuxm3ZlFf,normal,0
86dm4BNoxM,normal,1
4x3BjB6heq,out,0
P8rz1HQEW8,out,0
NdZ4efURje,out,1
PkPyDZCkuk,normal,0
x9bOT5aDMh,in,0
JNWqO67bfl,normal,1
6fAcc1Kyzl,normal,0
XwuVqIe80y,out,1
xV3PIoefNg,other,1
rlCmy9PHlf,normal,0
fcrfV06Mx9,out,0
WwtEhX3CXD,in,0
sYHzXh9xyE,out,0
8FhHcplvWL,in,0
S3Z9tvCWQr,normal,0
rjbBjgHN5j,in,1
Aahq9cnN35,other,0
XJfysyAkvD,out,1
o8BtNahUEg,normal,0
wkk7VsPxy0,in,0
O8i8wNhesd,out,0
GsOaAwy8xr,other,0
CLfSmxunXR,in,1
eLyOEUYXlX,normal,0
98Uib43LLv,normal,1
jznrOp5gpM,out,0
qfd7J9DVx2,in,0
cacBffeyd2,normal,0
oJZC6uEdyM,out,1
68KVIKMzAM,normal,0
VdB7z96xM9,noise,0
ipxeMOP0Wz,noise,1
4uk7GTc2QA,normal,0
m0hgFRuBsb,in,0
ZRSQPByp4V,in,0
v6s683Y3Jg,out,1
7goYafVnzt,normal,0
Ci62Boj1cO,other,0
z6ctEyHo39,in,0
ivYvdVLAqI,out,0
sup67A7Zti,normal,1
RY1y51d6Di,noise,1
iPQID61UIJ,in,0
q4WPOKOv64,normal,0
1gcg7YYCPL,out,0
yYX1mtyuwe,in,0
OnXUbinANc,out,0
1YHNRBgu4V,normal,0
qDIs7zIhGR,out,0
NORuu3OOIp,in,0
Yrzm0tydVv,in,1
hHI4nkUOnU,out,1
nHQjiVA0hA,normal,0
lohUq8sXcH,normal,0
ZDvDPetBqD,out,0
GxsM0Ketbt,normal,0
R636gLABzE,out,1
a1r3QNVyLk,normal,1
exbpQS74fH,normal,0
E8DDB1pAYA,normal,0
nPIhkf4gee,in,0
DZciaySSwN,in,0
GryveyxfZJ,normal,0
B5gufZHdNN,normal,1
2mEI2NTqyq,normal,0
vuNN3BlDS2,normal,0
QNyri4XqqL,out,0
1q9BQ1HoTM,normal,0
LTlch8Vj4f,normal,0
HJteFQA5xH,in,1
o17YqRBunO,in,0
QD9rNolRWk,out,0
9bQMkFK1cM,normal,1
qK9jA3KKhH,out,0
Dt0dgCMneg,normal,1
4GNa6zIpAL,out,1
QP93lBt1bi,out,0
SkO68FI5ye,noise,1
7NiyHYsMHR,in,1
JqwRcEu0P1,out,0
7lPxzWY19m,in,1
Ghba5qzGUB,out,0
VWsEBwgNvX,out,0
HyBFLQAXVS,in,1
LTrJTID4BK,normal,0
iwIWRcnppo,other,0
SSHCGfYjlx,other,0
8gHMWwtjI3,normal,0
YHbnknjMlp,out,0
Bq4wbUAaWv,in,0
TAjynFBLFn,normal,0
yCAkyiLfTp,noise,1
97nNG91UxF,normal,0
qikuxFNPSE,normal,0
muzTvoxA11,out,1
fch6QAiAZs,normal,1
oT7pd9ostJ,out,0
dNjWeX3KZq,normal,0
8SPm5gfNkG,normal,0
eZDbjKyBPZ,normal,0
IjQnjggKW2,normal,1
8tMXUVznpx,normal,0
w6XfdiIZlh,in,0
f2NqZ6Wpid,in,0
NpEKlvcVJa,in,1
pG1jsqGO4u,out,1
qNlPnHy0YW,out,0
GrP04U1M2b,noise,0
AgjxD44Gss,out,1
kfl8KIMAmH,normal,0
1dwwLPMmzn,normal,1
4xpqlY3Jsi,out,1
X6oS6vYWUK,out,1
8SJEZqzKgQ,out,0
w5oaHJCOzQ,other,0
BqJOeQMmsX,out,0
bTUgUUDOuT,other,0
zSZRwIwduJ,noise,0
g2PcCANzNB,out,1
bNWTtCiJis,normal,0
aWD01llqSx,normal,0
gFynrZnrjD,normal,0
uWUqk9TSdP,normal,1
76oD97zBXw,normal,0
ZYBdvRLkyH,out,0
RbL1j82dk9,out,0
6lF3NWgQvt,normal,0
UEvK7QKk0H,out,0
rfND4drDFS,noise,0
avbwlUqrsx,noise,0
gZZ4JZt70f,in,1
CL6lAQyv4N,other,0
fokqXUVI8G,normal,0
1EDqxpgmYU,out,0
pM5Hqm8dDi,out,0
LqfR4SCxRM,out,0
WhTt04CH2U,other,0
t2cfonp4IM,normal,1
nEurduBPo5,normal,0
G1GHKYdrUa,in,1
OixMLDFzRS,normal,0
aTZgvIONAR,other,0
HCotgYbKFq,out,0
umQqUBKKei,in,0
W7sGj7naNX,normal,1
z9LH6hSmeG,other,1
37sASIbmZF,normal,0
sp9TSGSrLV,in,0
2U6IKRWlav,in,0
Dhf5dkeEm2,out,1
e9vcZciQYy,out,0
71Dp5SYFai,noise,1
v3Fs3ZZ7Fm,other,0
XGvDesGclh,out,0
V0VD8wFvYq,normal,0
PaR0FmPMDX,normal,0
AJMaGTf0P0,in,1
t5iAHU7naB,in,1
yx6Y11IrZy,out,1
1Vr8bLHr1y,in,1
RZJjsTpIfV,normal,0
EL0UEEsc3v,normal,0
To0ALdLlbb,noise,1
shhuJLdenb,out,0
8aXHcEhGMS,other,1
SgpNsWvILg,normal,0
